disease,year,age,country,country_name,cohort_size,cases,dalys,deaths
HepB,2049,23,RFP,Request for Proposal,6847244.8151104385,1010.7061052789196,8999.0054503113,212.21778516677517
HepB,2050,23,RFP,Request for Proposal,6941150.187320308,964.0211325990089,9068.2207610138,211.92479082278805
HepB,2051,23,RFP,Request for Proposal,7031471.411577113,918.2182482729339,9032.711653619635,211.50044041691342
HepB,2052,23,RFP,Request for Proposal,7127003.910441875,874.4645431003244,9003.173077725334,211.20446385077153
HepB,2053,23,RFP,Request for Proposal,7210548.216427742,830.6669193106999,8958.051759693168,210.52573236290544
HepB,2054,23,RFP,Request for Proposal,7284077.6439892715,787.3147001177251,8900.149889094231,209.53820237248613
HepB,2055,23,RFP,Request for Proposal,7354572.210945014,745.3029252256588,8930.219331215952,208.45061106891595
HepB,2056,23,RFP,Request for Proposal,7413028.241409104,703.8107286177844,8853.61947863707,207.0146301795466
HepB,2057,23,RFP,Request for Proposal,7476402.221284684,664.5826205321147,8783.192506421425,205.71187816993216
HepB,2058,23,RFP,Request for Proposal,7523286.989362467,625.7645386128935,8693.821231755537,203.95077156979684
HepB,2059,23,RFP,Request for Proposal,7557366.875484547,587.9312831823509,8590.654871166322,201.84828582884884
HepB,2060,23,RFP,Request for Proposal,7606166.127468509,553.2830942005141,8591.61338203827,200.14591467720032
HepB,2061,23,RFP,Request for Proposal,7670811.484801022,521.6479142797714,8523.0349578757,198.85396129368934
HepB,2062,23,RFP,Request for Proposal,7719850.469370737,490.76432789970687,8437.112116037699,197.14794319542324
HepB,2063,23,RFP,Request for Proposal,7748156.406018822,460.4791107814181,8328.978631895527,194.91611681955118
HepB,2064,23,RFP,Request for Proposal,7786856.734785914,432.7093203676704,8232.467512082123,192.95402817819902
HepB,2065,23,RFP,Request for Proposal,7811287.113161084,405.98007595623216,8199.77202874696,190.64890482960965
HepB,2066,23,RFP,Request for Proposal,7830736.980635166,380.80413956838447,8084.203413801683,188.2396604304205
HepB,2067,23,RFP,Request for Proposal,7870794.360613324,358.28392296066414,7990.519878637642,186.33309245359297
HepB,2068,23,RFP,Request for Proposal,7882614.809639238,336.0504776821001,7868.918846314856,183.76776554743364
HepB,2069,23,RFP,Request for Proposal,7882615.68020002,314.89925220648155,7736.993169317712,180.9520369284375
HepB,2070,23,RFP,Request for Proposal,7905407.629203435,296.1045568527756,7697.3096583599545,178.67793102962887
HepB,2071,23,RFP,Request for Proposal,7930391.572835351,278.6731985483058,7591.7569394262555,176.46104412089065
HepB,2072,23,RFP,Request for Proposal,7944936.381811808,262.08569796783667,7477.447530209949,174.02312552320902
HepB,2073,23,RFP,Request for Proposal,7973286.33490057,247.0759530197535,7377.287563719296,171.901450487595
HepB,2074,23,RFP,Request for Proposal,7984700.806557121,232.58737761264106,7262.658603835711,169.42969293205394
HepB,2075,23,RFP,Request for Proposal,7968186.5988368,218.32560265096345,7186.406865317874,166.38980869762372
HepB,2076,23,RFP,Request for Proposal,7956476.699314007,205.1904347961264,7053.335915282387,163.47732582742614
HepB,2077,23,RFP,Request for Proposal,7950837.83568439,193.11525815302886,6927.797996436555,160.71382653580437
HepB,2078,23,RFP,Request for Proposal,7968152.141627705,182.3951022178867,6823.671763509807,158.43223812604066
HepB,2079,23,RFP,Request for Proposal,7993526.214768394,172.55434393048063,6727.230645438494,156.31822463571984
HepB,2080,23,RFP,Request for Proposal,8011968.124532185,163.2067071338881,6681.659048588854,154.0775290694998
HepB,2081,23,RFP,Request for Proposal,8016697.679577303,154.1972721118509,6568.685843711931,151.58755035331117
HepB,2082,23,RFP,Request for Proposal,8009621.723922309,145.55619134774238,6447.283302478066,148.89338490712876
HepB,2083,23,RFP,Request for Proposal,8011489.433428807,137.6348260515843,6334.5324112317485,146.38854019479137
HepB,2084,23,RFP,Request for Proposal,8045391.995091969,130.74345147644425,6247.952848721639,144.4814678325764
HepB,2085,23,RFP,Request for Proposal,8101184.596570498,124.60444537352133,6230.086420385944,142.9633191014223
HepB,2086,23,RFP,Request for Proposal,8107077.729353517,118.0881464156893,6121.74458098488,140.56769883353806
HepB,2087,23,RFP,Request for Proposal,8090134.520807199,111.6574767402626,5997.505690942343,137.7993246971615
HepB,2088,23,RFP,Request for Proposal,8073875.435228484,105.64148472967725,5875.723391968649,135.0743215519905
HepB,2089,23,RFP,Request for Proposal,8037340.319620332,99.75076007757907,5741.341742872644,132.05037469023435
HepB,2090,23,RFP,Request for Proposal,8040466.387230878,94.70298787419893,5681.388725799,129.71296694970323
HepB,2091,23,RFP,Request for Proposal,8045231.745085258,89.97496824847664,5578.496169095844,127.4250371376134
HepB,2092,23,RFP,Request for Proposal,8018264.980703112,85.18725325718916,5454.963958247734,124.6648938071308
HepB,2093,23,RFP,Request for Proposal,7990721.554922265,80.68353492682982,5332.6639148918175,121.93184183582986
HepB,2094,23,RFP,Request for Proposal,7964046.0026716115,76.45825467128985,5212.890198175576,119.24777196085213
HepB,2095,23,RFP,Request for Proposal,7969612.07086196,72.77848349708694,5155.140203865949,117.07414920332592
HepB,2096,23,RFP,Request for Proposal,7977732.122926397,69.32636735745322,5059.607878998417,114.95605208911223
HepB,2097,23,RFP,Request for Proposal,7960656.905442326,65.85597275355485,4949.282315183173,112.50008732811335
HepB,2098,23,RFP,Request for Proposal,7925823.079140709,62.443624817994724,4829.724182364076,109.8306451797269
HepB,2099,23,RFP,Request for Proposal,7891690.128540781,59.23451790630849,4712.738173812376,107.21294247259007
HepB,2100,23,RFP,Request for Proposal,7872719.419942225,56.31831631236549,4608.269799265123,104.83992606046867
HepB,2000,24,RFP,Request for Proposal,2083640.9865322888,1837.5031667833966,6629.242553241239,164.94320140450077
HepB,2001,24,RFP,Request for Proposal,2162443.741272746,1944.2047235360062,6756.786369265812,167.95611014101067
HepB,2002,24,RFP,Request for Proposal,2248316.6611665613,2055.021525563567,6887.915893049498,171.0811016067039
HepB,2003,24,RFP,Request for Proposal,2325984.935467257,2156.4197212772265,6979.4901083886925,173.24159116970756
HepB,2004,24,RFP,Request for Proposal,2390711.7458767225,2244.509674104838,7023.1287964993335,174.21334697336823
HepB,2005,24,RFP,Request for Proposal,2451897.4489045385,2328.284597742469,7128.118093551933,174.79307278931708
HepB,2006,24,RFP,Request for Proposal,2511029.1665154984,2408.255277218128,7146.725977597615,175.1363810449147
HepB,2007,24,RFP,Request for Proposal,2573336.2428334057,2486.2824929581434,7170.897687782664,175.62088660140384
HepB,2008,24,RFP,Request for Proposal,2623516.815282459,2543.2427610802224,7157.809091561558,175.20899074224738
HepB,2009,24,RFP,Request for Proposal,2657886.4418850634,2570.8546555790604,7098.107377004818,173.68508826078482
HepB,2010,24,RFP,Request for Proposal,2691619.016833443,2580.369535012045,7102.33829692661,172.05278063225987
HepB,2011,24,RFP,Request for Proposal,2729392.6506267446,2573.6355230742315,7041.946195001465,170.60580347904647
HepB,2012,24,RFP,Request for Proposal,2780192.0529494723,2561.3180272109475,7011.247305227953,169.92446825038442
HepB,2013,24,RFP,Request for Proposal,2853016.7622646634,2555.11357630822,7031.100482125445,170.51090491719012
HepB,2014,24,RFP,Request for Proposal,2929498.477062024,2541.2118954986217,7054.255030511024,171.1978449824923
HepB,2015,24,RFP,Request for Proposal,2998758.311459161,2513.20569194129,7104.24085854985,171.3660477517837
HepB,2016,24,RFP,Request for Proposal,3076600.0456822044,2487.1048708884114,7124.122523509977,171.95534463069092
HepB,2017,24,RFP,Request for Proposal,3166311.142124521,2466.1395823929697,7168.603074223929,173.1287379232071
HepB,2018,24,RFP,Request for Proposal,3263306.5045215376,2445.5674045177743,7225.249731196992,174.59655998251446
HepB,2019,24,RFP,Request for Proposal,3359450.6473287125,2417.627261746741,7274.061539618557,175.8910826768507
HepB,2020,24,RFP,Request for Proposal,3450270.261433649,2378.5010231153706,7288.5121812062425,176.78046682983086
HepB,2021,24,RFP,Request for Proposal,3533845.221221506,2328.453659064875,7301.166392838336,177.21212863184508
HepB,2022,24,RFP,Request for Proposal,3619135.0506521426,2275.449666502297,7314.922598253738,177.67108667128932
HepB,2023,24,RFP,Request for Proposal,3741987.3742664717,2242.1662941340896,7401.006982037235,179.8875290991626
HepB,2024,24,RFP,Request for Proposal,3896271.395109331,2222.8756639686935,7543.850315944511,183.48477889682783
HepB,2025,24,RFP,Request for Proposal,4044470.091475974,2195.4148571850005,7858.477086486867,186.66245493380487
HepB,2026,24,RFP,Request for Proposal,4188180.2087040083,2161.85429126266,7973.290268156056,189.5223065637951
HepB,2027,24,RFP,Request for Proposal,4326879.830536935,2122.9882348433284,8074.664465567469,192.072557963694
HepB,2028,24,RFP,Request for Proposal,4455419.354489525,2077.3342225616166,8153.8482212229255,194.11359338239433
HepB,2029,24,RFP,Request for Proposal,4590922.327808003,2033.541454951888,8242.122339934664,196.39689235840163
HepB,2030,24,RFP,Request for Proposal,4731379.739761475,1990.535359669295,8425.177018090717,198.81504044188065
HepB,2031,24,RFP,Request for Proposal,4866584.570386584,1944.1959449366436,8505.174185955151,200.9332406863406
HepB,2032,24,RFP,Request for Proposal,5010905.09641785,1900.518561482073,8596.630151924353,203.34034881150055
HepB,2033,24,RFP,Request for Proposal,5150453.148538775,1854.1159696023362,8675.044122701587,205.45608994500853
HepB,2034,24,RFP,Request for Proposal,5273329.826284474,1801.3343113900578,8720.87226317151,206.8245015099378
HepB,2035,24,RFP,Request for Proposal,5394351.464587522,1748.0173059355018,8861.189611997608,208.06130484571423
HepB,2036,24,RFP,Request for Proposal,5499280.380243592,1690.0091367149248,8871.403729547206,208.63689043381515
HepB,2037,24,RFP,Request for Proposal,5579431.303560417,1625.6223049629284,8840.049459053509,208.25779148844532
HepB,2038,24,RFP,Request for Proposal,5658753.277983236,1562.5867097707408,8806.71430467815,207.84626985189385
HepB,2039,24,RFP,Request for Proposal,5740455.906746095,1501.7212628516197,8776.74784165085,207.5170459068653
HepB,2040,24,RFP,Request for Proposal,5831275.860446876,1444.5483657244843,8857.871707362916,207.50278537251157
HepB,2041,24,RFP,Request for Proposal,5931177.721486806,1390.6315716966872,8852.734678462295,207.77989730830328
HepB,2042,24,RFP,Request for Proposal,6027953.214234826,1336.8936590001124,8841.104698429981,207.90759312821152
HepB,2043,24,RFP,Request for Proposal,6127347.415879208,1284.677932577749,8831.714158453537,208.085404146467
HepB,2044,24,RFP,Request for Proposal,6228825.398621221,1233.8131162957213,8823.702858477509,208.29381249729852
HepB,2045,24,RFP,Request for Proposal,6332216.92389681,1184.2519393786422,8913.166310113182,208.52836304217445
HepB,2046,24,RFP,Request for Proposal,6423400.546025673,1133.478428329105,8887.223804465446,208.3274966854936
HepB,2047,24,RFP,Request for Proposal,6511608.32486131,1083.4150611396228,8855.778240396032,208.0031443803047
HepB,2048,24,RFP,Request for Proposal,6618993.460881271,1037.6543483392754,8848.775322102854,208.25854272587674
HepB,2049,24,RFP,Request for Proposal,6718804.012055226,991.7472528762197,8830.20186318301,208.2369982246656
HepB,2050,24,RFP,Request for Proposal,6808248.993476218,945.563160079212,8894.592856033145,207.86709765300793
HepB,2051,24,RFP,Request for Proposal,6903553.499691774,901.5138411724942,8868.386785357925,207.652782776378
HepB,2052,24,RFP,Request for Proposal,6994620.256983031,858.221418711655,8835.939698913044,207.2813540976792
HepB,2053,24,RFP,Request for Proposal,7090056.563180144,816.7860842615972,8808.35850004006,207.0077483231101
HepB,2054,24,RFP,Request for Proposal,7173415.178754471,775.3535171253224,8764.935442485586,206.35481867331012
HepB,2055,24,RFP,Request for Proposal,7247482.582920441,734.4505995242043,8800.186769303711,205.41537016562532
HepB,2056,24,RFP,Request for Proposal,7318260.013038792,694.8132051109203,8740.434717250564,204.36815304362221
HepB,2057,24,RFP,Request for Proposal,7377321.680225668,655.7752819658081,8666.793810898567,202.98569469450098
HepB,2058,24,RFP,Request for Proposal,7441779.428920504,618.9849832103753,8599.632061447282,201.74116161281725
HepB,2059,24,RFP,Request for Proposal,7489221.451819104,582.6298565030937,8513.192201243777,200.02820256696958
HepB,2060,24,RFP,Request for Proposal,7524513.740362333,547.3435860922422,8499.382193555108,197.99734318545703
HepB,2061,24,RFP,Request for Proposal,7574901.497087565,515.1256258428236,8416.469416575288,196.36764273114355
HepB,2062,24,RFP,Request for Proposal,7640196.66453037,485.7005969178394,8350.057569505538,195.11376081659694
HepB,2063,24,RFP,Request for Proposal,7689410.637769369,456.98780295176897,8265.829126022893,193.4382817802546
HepB,2064,24,RFP,Request for Proposal,7718130.457795788,428.89025683270785,8159.808304160643,191.2510288244681
HepB,2065,24,RFP,Request for Proposal,7756613.478006933,403.13849476338527,8142.379266484825,189.31449367377974
HepB,2066,24,RFP,Request for Proposal,7781602.388665994,378.4147532227398,8033.478426215557,187.05853546982786
HepB,2067,24,RFP,Request for Proposal,7802773.288005819,355.18755738163634,7921.464112734724,184.722762386479
HepB,2068,24,RFP,Request for Proposal,7843997.333964083,334.40414312676404,7830.368468112215,182.86747454155733
HepB,2069,24,RFP,Request for Proposal,7856749.055276247,313.86591743842206,7711.60440136709,180.35824691528518
HepB,2070,24,RFP,Request for Proposal,7857298.996577054,294.3026022904322,7650.467413160912,177.59058027612795
HepB,2071,24,RFP,Request for Proposal,7880603.1411269205,276.92363783778313,7544.094517154402,175.35318979065735
HepB,2072,24,RFP,Request for Proposal,7905990.695038179,260.80096678682054,7440.793450758228,173.170072734327
HepB,2073,24,RFP,Request for Proposal,7921151.310050612,245.46039446466588,7329.04960332193,170.7774363713973
HepB,2074,24,RFP,Request for Proposal,7950903.268667176,231.60288478090834,7231.917316805483,168.71253312791325
HepB,2075,24,RFP,Request for Proposal,7963467.443294432,218.19629939419215,7182.15071853121,166.29126439545797
HepB,2076,24,RFP,Request for Proposal,7946976.382544632,204.94543010343662,7044.913980799532,163.28212807361325
HepB,2077,24,RFP,Request for Proposal,7934591.7373814685,192.72066206987554,6913.642294911898,160.38543691467274
HepB,2078,24,RFP,Request for Proposal,7929485.775721314,181.51000920804745,6790.559119004116,157.66342764377762
HepB,2079,24,RFP,Request for Proposal,7948124.715404099,171.57427259202777,6689.021430923372,155.43037094190018
HepB,2080,24,RFP,Request for Proposal,7974453.679692906,162.4425242368759,6650.37351101343,153.3560917303332
HepB,2081,24,RFP,Request for Proposal,7994272.037670074,153.76592582118795,6550.310821674186,151.16350441099283
HepB,2082,24,RFP,Request for Proposal,7999254.873247366,145.367798018753,6438.938585890986,148.70067224964973
HepB,2083,24,RFP,Request for Proposal,7991977.983826507,137.2996255880074,6319.105078908227,146.03202064270323
HepB,2084,24,RFP,Request for Proposal,7994586.188013878,129.91782028575918,6208.497681433481,143.5690825087116
HepB,2085,24,RFP,Request for Proposal,8028836.451348216,123.49165743470041,6174.448236646709,141.6865760710033
HepB,2086,24,RFP,Request for Proposal,8084769.431921078,117.76320251093945,6104.89933742399,140.18089780119837
HepB,2087,24,RFP,Request for Proposal,8090349.004383725,111.66043697471795,5997.664695278738,137.8029779976014
HepB,2088,24,RFP,Request for Proposal,8073347.47867469,105.6345767565901,5875.339174166683,135.06548894441752
HepB,2089,24,RFP,Request for Proposal,8057279.043377633,99.99821791445983,5755.584641948095,132.37796016481843
HepB,2090,24,RFP,Request for Proposal,8020933.117940427,94.47291925931177,5667.586529436237,129.39784613557785
HepB,2091,24,RFP,Request for Proposal,8024435.829441201,89.74239423332598,5564.0764557266075,127.09565938850463
HepB,2092,24,RFP,Request for Proposal,8028932.876857282,85.30059059058905,5462.221511991764,124.83075414529692
HepB,2093,24,RFP,Request for Proposal,8002177.286017448,80.79920519184627,5340.308977156858,122.10664687470037
HepB,2094,24,RFP,Request for Proposal,7975132.511758753,76.56468990972468,5220.146905951116,119.41377320030027
HepB,2095,24,RFP,Request for Proposal,7948197.407013314,72.58292482426239,5141.288137595114,116.75956631920766
HepB,2096,24,RFP,Request for Proposal,7953134.743910786,69.11261651856928,5044.007819889834,114.6016133163126
HepB,2097,24,RFP,Request for Proposal,7960849.0128919715,65.85756199714616,4949.401751809374,112.5028021926174
HepB,2098,24,RFP,Request for Proposal,7943811.911609888,62.585349897447415,4840.685958613857,110.07992213890098
HepB,2099,24,RFP,Request for Proposal,7908520.142753312,59.36084290919098,4722.788676195681,107.44158745436089
HepB,2100,24,RFP,Request for Proposal,7874747.702699137,56.33282584379694,4609.45704774617,104.86693642409546
HepB,2000,25,RFP,Request for Proposal,1994016.0401212722,1758.4654995856924,6344.094817897116,157.84839683773964
HepB,2001,25,RFP,Request for Proposal,2072885.303953667,1863.6847388793067,6476.9514690643655,161.0001433912968
HepB,2002,25,RFP,Request for Proposal,2152525.3903118176,1967.4657435121858,6594.450907297243,163.79205890858472
HepB,2003,25,RFP,Request for Proposal,2238461.913341837,2075.277161796666,6716.863271100969,166.7227924510291
HepB,2004,25,RFP,Request for Proposal,2315509.355690907,2173.9062261655426,6802.208782620415,168.7332801617738
HepB,2005,25,RFP,Request for Proposal,2379377.8187129158,2259.4210577585386,6917.29015360789,169.6232281025411
HepB,2006,25,RFP,Request for Proposal,2439931.6756703258,2340.067734911539,6944.372977664005,170.1775548337176
HepB,2007,25,RFP,Request for Proposal,2498334.9747704067,2413.818453229944,6961.898020043346,170.50232145853295
HepB,2008,25,RFP,Request for Proposal,2559306.2389286333,2480.996892273365,6982.621707771019,170.92075054024184
HepB,2009,25,RFP,Request for Proposal,2608030.509531098,2522.631242501441,6964.962952302402,170.42714921765517
HepB,2010,25,RFP,Request for Proposal,2641904.7145880624,2532.710014787939,6971.157847340643,168.8749594454512
HepB,2011,25,RFP,Request for Proposal,2675520.186725124,2522.8373769075715,6902.953004666517,167.2384041467366
HepB,2012,25,RFP,Request for Proposal,2712716.1124594132,2499.154212809403,6841.082619868625,165.8003598833729
HepB,2013,25,RFP,Request for Proposal,2762810.093935951,2474.3260092778505,6808.7911856762075,165.11969206147447
HepB,2014,25,RFP,Request for Proposal,2833744.3779994943,2458.1493994824127,6823.6784180659715,165.60204230974762
HepB,2015,25,RFP,Request for Proposal,2907120.4435753142,2436.4056343031057,6887.145175072097,166.12934055079097
HepB,2016,25,RFP,Request for Proposal,2974604.608580178,2404.6523763625614,6887.943631237788,166.2546814709633
HepB,2017,25,RFP,Request for Proposal,3051979.739296111,2377.0904696022185,6909.754082761217,166.87728296878618
HepB,2018,25,RFP,Request for Proposal,3140388.4122633785,2353.450871965422,6953.098184348123,168.02007811108982
HepB,2019,25,RFP,Request for Proposal,3236320.192443769,2329.016481077044,7007.452918073098,169.4443295336167
HepB,2020,25,RFP,Request for Proposal,3332946.7131016487,2297.622089409106,7040.672433486072,170.76919522711148
HepB,2021,25,RFP,Request for Proposal,3424140.9760571364,2256.16943746571,7074.509904564373,171.71077767035396
HepB,2022,25,RFP,Request for Proposal,3507404.392893086,2205.2015314154023,7089.09485159029,172.1859895138974
HepB,2023,25,RFP,Request for Proposal,3592336.989295563,2152.4970848274347,7105.024277325046,172.6934273322019
HepB,2024,25,RFP,Request for Proposal,3714689.9191220123,2119.280969690884,7192.277405311019,174.93367103121216
HepB,2025,25,RFP,Request for Proposal,3868455.5271485276,2099.8708227712364,7516.477667682802,178.5389406196033
HepB,2026,25,RFP,Request for Proposal,4015686.8141801856,2072.81667430654,7644.904230463665,181.7166858960804
HepB,2027,25,RFP,Request for Proposal,4158411.805908822,2040.3292176668801,7760.275616020853,184.59417037431723
HepB,2028,25,RFP,Request for Proposal,4296750.857171559,2003.355215582418,7863.4695291887965,187.20072845982767
HepB,2029,25,RFP,Request for Proposal,4424777.418859029,1959.9478422195498,7943.840955947803,189.28931321224607
HepB,2030,25,RFP,Request for Proposal,4559442.439847034,1918.1997421644082,8119.007936877899,191.59014556635742
HepB,2031,25,RFP,Request for Proposal,4698870.792351284,1877.1944488257209,8212.066180752741,194.0086157381903
HepB,2032,25,RFP,Request for Proposal,4833008.518810306,1833.046569643918,8291.433574946986,196.12138308633652
HepB,2033,25,RFP,Request for Proposal,4976669.514348663,1791.5554526701842,8382.335762694398,198.52370847343573
HepB,2034,25,RFP,Request for Proposal,5115180.134137324,1747.3114309359523,8459.329118875723,200.6217354551297
HepB,2035,25,RFP,Request for Proposal,5236283.73688116,1696.7961118115204,8601.535024057113,201.9645983377156
HepB,2036,25,RFP,Request for Proposal,5355211.238471495,1645.7345863959,8638.992316915608,203.1710593307523
HepB,2037,25,RFP,Request for Proposal,5458735.82282519,1590.4564869939527,8648.819571788332,203.75271330162101
HepB,2038,25,RFP,Request for Proposal,5538256.694355302,1529.3132392905268,8619.185544442258,203.42042475728516
HepB,2039,25,RFP,Request for Proposal,5616908.7967589535,1469.4009515304367,8587.853118211282,203.0508272456031
HepB,2040,25,RFP,Request for Proposal,5698329.260671294,1411.6142706772766,8655.922090688122,202.7719528035438
HepB,2041,25,RFP,Request for Proposal,5789100.999175885,1357.3200802987826,8640.674344804167,202.80269241614178
HepB,2042,25,RFP,Request for Proposal,5889021.575890432,1306.0810730798191,8637.335837446359,203.1157605590185
HepB,2043,25,RFP,Request for Proposal,5986281.418213663,1255.1016148112158,8628.38725623962,203.2947870746345
HepB,2044,25,RFP,Request for Proposal,6085837.981578108,1205.4899992836295,8621.148058856876,203.51226985819292
HepB,2045,25,RFP,Request for Proposal,6187326.629595713,1157.1545398287824,8709.220155812423,203.75693207977568
HepB,2046,25,RFP,Request for Proposal,6290855.74774988,1110.0894665858116,8703.838808005348,204.02872599143117
HepB,2047,25,RFP,Request for Proposal,6382382.680276808,1061.9142271453873,8680.031543985671,203.87523326109275
HepB,2048,25,RFP,Request for Proposal,6471005.885698561,1014.4544537033196,8650.934243849204,203.60229447132957
HepB,2049,25,RFP,Request for Proposal,6578779.736831105,971.0785907095097,8646.174674154074,203.8972028237374
HepB,2050,25,RFP,Request for Proposal,6679918.657281668,927.7400107874603,8726.936518460572,203.94896032413573
HepB,2051,25,RFP,Request for Proposal,6770748.005155268,884.1711796701586,8697.783270396672,203.6581109729756
HepB,2052,25,RFP,Request for Proposal,6866750.293771633,842.5321121866391,8674.40823005165,203.49200483366192
HepB,2053,25,RFP,Request for Proposal,6957735.033726129,801.5424281718108,8643.96834908451,203.14436844414058
HepB,2054,25,RFP,Request for Proposal,7052924.515399958,762.3300328734454,8617.712277590237,202.88871105667772
HepB,2055,25,RFP,Request for Proposal,7136759.450377272,723.2300591300584,8665.74225910116,202.27714485814377
HepB,2056,25,RFP,Request for Proposal,7211086.08427144,684.6378545742492,8612.433426491105,201.37523699013568
HepB,2057,25,RFP,Request for Proposal,7282402.545510323,647.3378537188129,8555.283888335229,200.37401157491578
HepB,2058,25,RFP,Request for Proposal,7342550.908745283,610.7314513123519,8484.96476021116,199.05114948379963
HepB,2059,25,RFP,Request for Proposal,7407484.416494181,576.2710597351359,8420.27959395108,197.84510351396645
HepB,2060,25,RFP,Request for Proposal,7456074.3469531555,542.3652095072387,8422.075860979832,196.1964536486949
HepB,2061,25,RFP,Request for Proposal,7492994.71178428,509.55561492501164,8325.462826749645,194.24433560168768
HepB,2062,25,RFP,Request for Proposal,7544077.837495809,479.5901558237686,8245.008213514744,192.65909810941045
HepB,2063,25,RFP,Request for Proposal,7609487.4737724755,452.2379056136695,8179.9147110006925,191.42769862293665
HepB,2064,25,RFP,Request for Proposal,7659039.169917409,425.60660183706904,8097.335457378621,189.7867792029956
HepB,2065,25,RFP,Request for Proposal,7687583.371198868,399.5507572242048,8069.916030817493,187.6296862825555
HepB,2066,25,RFP,Request for Proposal,7726575.581347484,375.738831905763,7976.670503196948,185.73577012222117
HepB,2067,25,RFP,Request for Proposal,7753258.635880352,352.93361667441627,7871.196275212218,183.5505530986247
HepB,2068,25,RFP,Request for Proposal,7775651.840669512,331.49044808727365,7762.141724419414,181.27413287876013
HepB,2069,25,RFP,Request for Proposal,7817717.3787008645,312.30665763626956,7673.293791373849,179.46224212860147
HepB,2070,25,RFP,Request for Proposal,7830984.498511843,293.31696775343266,7624.845604696033,176.99582029778023
HepB,2071,25,RFP,Request for Proposal,7832114.901482336,275.2197657515651,7497.676767611837,174.274266345745
HepB,2072,25,RFP,Request for Proposal,7855830.560659437,259.14629603842934,7393.584794212662,172.07138258229054
HepB,2073,25,RFP,Request for Proposal,7881806.189134361,244.2411690613954,7292.645508568934,169.92916840872445
HepB,2074,25,RFP,Request for Proposal,7898399.193442704,230.07348681518764,7184.161091130463,167.59843385751122
HepB,2075,25,RFP,Request for Proposal,7929256.655682687,217.2589354494787,7151.296441223389,165.57688273088397
HepB,2076,25,RFP,Request for Proposal,7941780.896811381,204.81144316212192,7040.308235379221,163.17537930199683
HepB,2077,25,RFP,Request for Proposal,7924635.920777985,192.47884854867948,6904.9675001614705,160.18419555927076
HepB,2078,25,RFP,Request for Proposal,7912807.663077195,181.12823862856348,6776.276514418323,157.33181365511876
HepB,2079,25,RFP,Request for Proposal,7909081.131841948,170.73144806562357,6656.1629420925265,154.6668501249451
HepB,2080,25,RFP,Request for Proposal,7928690.8219885975,161.51031816729756,6612.209128989365,152.47602981188282
HepB,2081,25,RFP,Request for Proposal,7956378.054234163,153.03705352129387,6519.2614192261635,150.44696795773325
HepB,2082,25,RFP,Request for Proposal,7976424.622833338,144.95291147200683,6420.561551698956,148.27627352276983
HepB,2083,25,RFP,Request for Proposal,7981190.623739658,137.11430219197143,6310.575718335567,145.83491049123998
HepB,2084,25,RFP,Request for Proposal,7974677.050193362,129.594282365399,6193.03648893507,143.21154847465286
HepB,2085,25,RFP,Request for Proposal,7977693.358241731,122.70502472990837,6135.11745902264,140.78404308308555
HepB,2086,25,RFP,Request for Proposal,8012125.11651121,116.70506136060511,6050.044806723051,138.92132627722864
HepB,2087,25,RFP,Request for Proposal,8067664.241405357,111.3473490541029,5980.847670208199,137.41658825200514
HepB,2088,25,RFP,Request for Proposal,8073151.3090357445,105.63201000260891,5875.196412670597,135.06220706558472
HepB,2089,25,RFP,Request for Proposal,8056349.878614287,99.98668612811069,5754.920908395742,132.362694349229
HepB,2090,25,RFP,Request for Proposal,8040441.319510221,94.70269261918124,5681.371012962622,129.712562544254
HepB,2091,25,RFP,Request for Proposal,8004547.705872628,89.5199726371181,5550.286197763489,126.78065977573759
HepB,2092,25,RFP,Request for Proposal,8007791.959488104,85.07598630445588,5447.838981285845,124.50206330941703
HepB,2093,25,RFP,Request for Proposal,8012452.7083403515,80.90295769907351,5347.166352107919,122.26344137202595
HepB,2094,25,RFP,Request for Proposal,7986203.926892065,76.6709802397341,5227.393733933905,119.5795484339765
HepB,2095,25,RFP,Request for Proposal,7958906.753108428,72.68072255407881,5148.215473596057,116.91688734957418
HepB,2096,25,RFP,Request for Proposal,7931406.068110153,68.92379466575015,5030.227139166656,114.28851145369343
HepB,2097,25,RFP,Request for Proposal,7935951.685730487,65.65159435921642,4933.9226396608,112.15095290264377
HepB,2098,25,RFP,Request for Proposal,7943663.581312709,62.5841812766829,4840.5955712287105,110.07786667890949
HepB,2099,25,RFP,Request for Proposal,7926142.163573308,59.49311266266651,4733.312146943444,107.68099228065938
HepB,2100,25,RFP,Request for Proposal,7891219.92434173,56.45066159271047,4619.099007210658,105.08629474324076
HepB,2000,26,RFP,Request for Proposal,1898440.745073223,1674.1803907535207,6040.015652116463,150.28255644474513
HepB,2001,26,RFP,Request for Proposal,1983523.00185814,1783.341095008175,6197.729414311676,154.059410383197
HepB,2002,26,RFP,Request for Proposal,2063166.249180584,1885.789099958214,6320.691316836477,156.9924560913249
HepB,2003,26,RFP,Request for Proposal,2142860.9075876125,1986.645506862524,6429.997150929998,159.6023377560123
HepB,2004,26,RFP,Request for Proposal,2228128.3430781877,2091.8689297492815,6545.511961263305,162.36574601825393
HepB,2005,26,RFP,Request for Proposal,2304261.7917617005,2188.092018824932,6698.914009423755,164.26828914602228
HepB,2006,26,RFP,Request for Proposal,2367488.543634933,2270.589627150433,6738.190102323564,165.1248743848307
